County,ProjectNam,ProjectDev,ProjectOwn,State,State_Coun,County__St,PopDensity,Household_,View_Score,Latitude,Longitude,Capacity,CurrentPha,TimelineDa,OnlyCancel,Artificial,OperatingD,PhaseHisto,field_15_1,field_16_1,field_17_1,field_18_1,field_19_1,field_20_1,field_21_1,field_22_1,field_23_1,field_24_1,field_25_1,field_26_1,field_27_1,field_28_1,field_29_1,field_30_1,field_31_1,field_32_1,lr_tif,H_L_W,Google_Sentiment,standard_dev,variance,Sign_Google,members_env,Canceled
Monroe,MississippiBluffsWindProject,Admiral Parkway,Admiral Parkway,Illinois,Illinois - Monroe County,"Monroe County, Illinois",85.6,72956,72,38.2961,-90.2864,200,Proposed,70,No,Yes,No,Proposed:8/23/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,12071,0
Montgomery,SugarCreekWind,Sugar Creek Wind,Sugar Creek Wind,Indiana,Indiana - Montgomery County,"Montgomery County, Indiana",75.6,50253,90,40.1923,-86.7816,125,Under Const,1879,No,Yes,No,Under Const:4/28/2017,Proposed:9/9/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.23809523809523808,1.538571228778491,2.3672014260249554,Positive,31176,0
Montgomery,RoamingBisonWind,Roaming Bison Wind,Roaming Bison Wind,Indiana,Indiana - Montgomery County,"Montgomery County, Indiana",75.6,50253,138,40.1765,-86.9846,300,Proposed,563,No,Yes,No,Proposed:4/17/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,1.2173913043478262,1.2841817655680772,1.6491228070175439,Positive,31176,0
Moore,BlueCreekWindEnergyProject,Blue Creek Wind Energy Facility,Blue Creek Wind Energy Facility,Texas,Texas - Moore County,"Moore County, Texas",24.3,50552,66,35.681,-101.9987,10,Canceled,1766,Yes,No,No,Canceled:1/18/2013,Postponed:3/10/2010,Permitted:9/8/2009,Proposed:3/19/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,881,1
Moore,ChanningFlatsWindEnergyCenter,Channing Flats Wind Energy Facility,Channing Flats Wind Energy Facility,Texas,Texas - Moore County,"Moore County, Texas",24.3,50552,56,35.832,-101.8929,10,Canceled,1428,Yes,No,No,Canceled:9/30/2013,Canceled:2/27/2012,Proposed:7/14/2010,Proposed:3/31/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,881,1
Moore,ExelonWind9,Exelon Wind 9,Exelon Wind 9,Texas,Texas - Moore County,"Moore County, Texas",24.3,50552,25,35.9637,-101.8389,10,Operating,292,No,No,No,Operating:7/1/2008,Testing:3/5/2008,Proposed:9/13/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,881,0
Moore,DGWindpower5,DG Windpower,DG Windpower,Texas,Texas - Moore County,"Moore County, Texas",24.3,50552,68,35.8114,-101.9946,10,Operating,270,No,No,No,Operating:9/15/2007,Under Const:5/7/2007,Proposed:12/19/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,881,0
Moore,ExelonWind10,Exelon Wind 10,Exelon Wind 10,Texas,Texas - Moore County,"Moore County, Texas",24.3,50552,13,35.9614,-101.8033,10,Operating,292,No,No,No,Operating:7/1/2008,Under Const:3/5/2008,Proposed:9/13/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,881,0
Moore,ExelonWind11,Exelon Wind 11,Exelon Wind 11,Texas,Texas - Moore County,"Moore County, Texas",24.3,50552,67,35.8166,-101.9805,10,Operating,292,No,No,No,Operating:7/1/2008,Testing:5/1/2008,Under Const:3/5/2008,Proposed:9/13/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,881,0
Moore,ExelonWind8,Exelon Wind 8,Exelon Wind 8,Texas,Texas - Moore County,"Moore County, Texas",24.3,50552,21,36.0248,-101.8903,10,Operating,292,No,No,No,Operating:7/1/2008,Testing:3/5/2008,Proposed:9/13/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,881,0
Moore,ExelonWind7,Exelon Wind 7,Exelon Wind 7,Texas,Texas - Moore County,"Moore County, Texas",24.3,50552,22,35.9955,-101.8595,10,Operating,292,No,No,No,Operating:7/1/2008,Testing:3/5/2008,Proposed:9/13/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,881,0
Morgan,E.ONMorganCountyWind,E.ON Energy Services,E.ON Energy Services,Illinois,Illinois - Morgan County,"Morgan County, Illinois",62.5,47760,86,39.657,-89.9914,200,Proposed,41,No,Yes,No,Proposed:9/21/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,1381,0
Morgan,LincolnLandWind,American Wind Energy Management,Oak Creek Energy System II,Illinois,Illinois - Morgan County,"Morgan County, Illinois",62.5,47760,99,39.8002,-89.9172,300,Postponed,1975,Yes,No,No,Postponed:8/1/2017,Canceled:9/19/2014,Permitted:7/1/2011,Proposed:10/21/2010,Proposed:4/23/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.0666666666666667,1.7722938923964167,3.141025641025641,Positive,1381,1
Morrill,GoldenPrairieWindFarm,NaturEner,NaturEner,Nebraska,Nebraska - Morrill County,"Morrill County, Nebraska",3.5,43942,91,41.6897,-103.0491,100,Canceled,385,Yes,No,No,Canceled:6/28/2013,Proposed:6/8/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,17,1
Morris,MunkersCreekWindFarm,JW Prairie Windpower,JW Prairie Windpower,Kansas,Kansas - Morris County,"Morris County, Kansas",8.5,48551,38,38.7519,-96.4039,150,Canceled,2921,Yes,No,No,Canceled:9/30/2011,Postponed:9/15/2010,Proposed:2/18/2009,Postponed:11/23/2004,Proposed:10/1/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,4849,1
Morton,OliverWindIII,Oliver Wind III,Oliver Wind III,North Dakota,North Dakota - Morton County,"Morton County, North Dakota",14.3,63549,46,46.9566,-101.139,99.3,Operating,3140,No,No,No,Operating:1/31/2017,Testing:12/4/2016,Permitted:6/23/2016,Canceled:3/29/2013,Postponed:12/21/2012,Proposed:6/27/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,107,0
Motley,CedarCapWindFarm,Xcel Energy Services,Xcel Energy Services,Texas,Texas - Motley County,"Motley County, Texas",1.2,35433,28,33.904,-101.0193,150,Canceled,2188,Yes,No,No,Canceled:3/29/2013,Postponed:6/21/2012,Proposed:4/2/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,6,1
Mower,GrandMeadowWindFarm,Outland Energy Services,Northern States Power Co (Minnesota),Minnesota,Minnesota - Mower County,"Mower County, Minnesota",55.1,51778,49,43.7177,-92.6779,100.5,Canceled,506,No,No,No,Canceled:9/28/2010,Operating:12/4/2008,Permitted:8/26/2008,App Pending:4/1/2008,Under Const:2/1/2008,Permitted:7/26/2007,Proposed:7/17/2007,Feasibility:3/8/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,190,0
Mower,PrairieStarWindFarm,High Prairie Wind Farm II,High Prairie Wind Farm II,Minnesota,Minnesota - Mower County,"Mower County, Minnesota",55.1,51778,51,43.6509,-92.6151,100.6,Operating,678,No,No,No,Operating:12/20/2007,Under Const:6/2/2007,Permitted:1/8/2007,App Pending:11/22/2006,Proposed:2/10/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,190,0
Mower,K&KWindEnterprises,K & K Wind Enterprises,K & K Wind Enterprises,Minnesota,Minnesota - Mower County,"Mower County, Minnesota",55.1,51778,30,43.331,-92.433,1.464,Canceled,624,Yes,No,No,Canceled:8/30/2017,Postponed:1/30/2017,Proposed:12/15/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,190,1
Mower,BobilliBlindSchoolSupport,Bobilli BSS,Bobilli BSS,Minnesota,Minnesota - Mower County,"Mower County, Minnesota",55.1,51778,26,43.5653,-92.7193,1.5,Canceled,3114,Yes,No,No,Canceled:10/20/2016,Proposed:4/11/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,190,1
Murray,GreenheadWindFarm,Greenhead Wind,Greenhead Wind,Minnesota,Minnesota - Murray County,"Murray County, Minnesota",12.4,51801,50,44.187,-95.671,78,Canceled,86,Yes,No,No,Canceled:5/12/2011,Proposed:2/15/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,110,1
Murray,EastRidgeWindProject(MN),Edison Mission Group,Degreef DP,Minnesota,Minnesota - Murray County,"Murray County, Minnesota",12.4,51801,47,43.9403,-95.9172,10,Operating,424,No,No,No,Operating:3/1/2006,Under Const:6/1/2005,Proposed:1/1/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,110,0
Murray,FentonWindPowerPlant,Fenton Power Partners,Fenton Power Partners,Minnesota,Minnesota - Murray County,"Murray County, Minnesota",12.4,51801,33,43.8817,-95.9231,205.5,Operating,720,No,No,No,Operating:11/13/2007,Under Const:9/1/2006,Permitted:4/6/2006,App Pending:11/28/2005,Proposed:11/23/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,1.25,1.707825127659933,2.9166666666666665,Positive,110,0
Murray,OriginWindEnergyProject,Origin Wind Energy,Origin Wind Energy,Oklahoma,Oklahoma - Murray County,"Murray County, Oklahoma",32.4,51752,38,34.3875,-97.2442,150,Operating,473,No,No,No,Operating:11/4/2014,Under Const:12/18/2013,Proposed:7/19/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,110,0
Murray,ArbuckleMountainWindFarm,Arbuckle Mountain Wind Farm,Arbuckle Mountain Wind Farm,Oklahoma,Oklahoma - Murray County,"Murray County, Oklahoma",32.4,51752,53,34.4282,-97.1355,100,Operating,864,No,No,No,Operating:11/30/2015,Testing:11/1/2015,Under Const:1/30/2014,Proposed:7/19/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.375,1.8929694486000912,3.5833333333333335,Positive,110,0
Murray,ValleyViewTransmission,Juhl Energy Development,Valley View Transmission,Minnesota,Minnesota - Murray County,"Murray County, Minnesota",12.4,51801,36,43.9033,-96.0287,10,Operating,200,No,No,No,Operating:7/1/2011,Under Const:2/1/2011,Site Prep:1/19/2011,Proposed:12/13/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,110,0
Murray,ChanarambieStation,Chanarambie Power Partners,Chanarambie Power Partners,Minnesota,Minnesota - Murray County,"Murray County, Minnesota",12.4,51801,56,44.0195,-96.0519,85.5,Operating,1120,No,No,No,Operating:12/1/2003,Under Const:6/1/2002,Permitted:5/17/2001,App Pending:3/15/2001,Proposed:11/6/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,110,0
Muscatine,BrinsonWind,Walter J Brinson,Walter J Brinson,Iowa,Iowa - Muscatine County,"Muscatine County, Iowa",97.7,55971,87,41.4629,-90.9948,0.006,Operating,233,No,No,No,Operating:10/30/2009,Proposed:3/11/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,254,0
Muscatine,WestLibertyWindFarm,West Liberty Renewables,West Liberty Renewables,Iowa,Iowa - Muscatine County,"Muscatine County, Iowa",97.7,55971,69,41.597,-91.258,5,Proposed,777,No,Yes,No,Proposed:9/15/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,254,0
Natrona,CampbellHillWind,Three Butte Windpower,Three Butte Windpower,Wyoming,Wyoming - Natrona County,"Natrona County, Wyoming",14.1,56983,0,43.0153,-106.007,99,Operating,451,No,No,No,Operating:12/4/2009,Testing:10/1/2009,Under Const:5/5/2009,Permitted:3/5/2009,Proposed:9/9/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,424,0
Natrona,PowderRiver2,Fresh Air Energy II,Fresh Air Energy II,Wyoming,Wyoming - Natrona County,"Natrona County, Wyoming",14.1,56983,26,43.033,-107.212,51,Proposed,518,No,Yes,No,Proposed:6/1/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.2653846153846154,1.8917941787960941,3.5788852149267885,Positive,424,0
Natrona,PowderRiver1,Fresh Air Energy II,Fresh Air Energy II,Wyoming,Wyoming - Natrona County,"Natrona County, Wyoming",14.1,56983,0,42.919,-107.188,81.6,Proposed,518,No,Yes,No,Proposed:6/1/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.1891891891891892,1.8526354375635075,3.4322580645161285,Positive,424,0
Natrona,CasperWind(Chevron),EDF Renewable Energy,Chevron Global Power Co,Wyoming,Wyoming - Natrona County,"Natrona County, Wyoming",14.1,56983,181,42.886,-106.2222,16.5,Operating,1443,No,No,No,Operating:12/14/2009,Under Const:6/1/2009,Site Prep:5/20/2009,Permitted:1/1/2009,App Pending:1/1/2007,Proposed:1/1/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,424,0
Nelson,NelsonCountyWind,Gamesa Energy USA,Gamesa Energy USA,North Dakota,North Dakota - Nelson County,"Nelson County, North Dakota",3.2,51280,107,48.0111,-97.9367,140,Canceled,1575,Yes,No,No,Canceled:4/28/2014,Proposed:1/4/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,485,1
Nemaha,NemahaCountyWindFarm,Nemaha Wind Farm,Nemaha Wind Farm,Kansas,Kansas - Nemaha County,"Nemaha County, Kansas",14.2,50400,57,39.9464,-95.8739,129,Operating,1987,No,No,No,Operating:10/2/2014,Proposed:4/24/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0.831858407079646,1.4255728899344744,2.032258064516129,Positive,72,0
Neosho,NeoshoRidgeWind,Apex Clean Energy,Apex Clean Energy,Kansas,Kansas - Neosho County,"Neosho County, Kansas",28.9,43867,91,37.6071,-95.3523,300,Proposed,566,No,Yes,No,Proposed:4/14/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.4,2.2038926600773587,4.857142857142857,Positive,59,0
Ness,NessCountyWindFarm,Avangrid Renewables,Avangrid Renewables,Kansas,Kansas - Ness County,"Ness County, Kansas",2.9,47298,13,38.3788,-99.6925,200,Canceled,2055,Yes,No,No,Canceled:3/1/2015,Postponed:2/6/2013,Proposed:7/15/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,23,1
Ness,CedarBluffWindFarm,Cedar Bluff Wind,Cedar Bluff Wind,Kansas,Kansas - Ness County,"Ness County, Kansas",2.9,47298,38,38.693,-99.8817,200,Operating,380,No,No,No,Operating:12/31/2015,Testing:11/1/2015,Proposed:12/16/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,-0.20833333333333334,1.8382900600361158,3.3793103448275863,Negative,23,0
Newton,SpartanWindFarm,Apex Clean Energy,Apex Clean Energy,Indiana,Indiana - Newton County,"Newton County, Indiana",35.5,50058,195,40.9764,-87.4,100,Proposed,3076,No,Yes,No,Proposed:11/1/2010,Proposed:5/31/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,501,0
Nicollet,NewUlmWindFarm,New Ulm Public Utilities Commission,New Ulm Public Utilities Commission,Minnesota,Minnesota - Nicollet County,"Nicollet County, Minnesota",73,61501,57,44.4091,-94.4707,10,Canceled,503,Yes,No,No,Canceled:3/9/2011,Proposed:10/22/2009,App Pending:5/5/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0.047337278106508875,1.9307185503059876,3.7276741204956543,Positive,283,1
Noble,WillowCreekWindProject,Willow Creek Wind Project,Willow Creek Wind Project,Oklahoma,Oklahoma - Noble County,"Noble County, Oklahoma",15.8,49367,136,36.3505,-97.0402,450,Postponed,895,No,Yes,No,Postponed:4/27/2018,Proposed:5/20/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.7096774193548387,1.9516608857815965,3.808980213089806,Positive,234,0
Nobles,NoblesWindProject,Outland Energy Services,Northern States Power Co (Minnesota),Minnesota,Minnesota - Nobles County,"Nobles County, Minnesota",29.9,53269,43,43.6842,-95.7801,201,Operating,788,No,No,No,Operating:12/28/2010,Proposed:10/31/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,53,0
Nobles,CommunityWindSouth,Juwi Wind,Zephyr Wind,Minnesota,Minnesota - Nobles County,"Nobles County, Minnesota",29.9,53269,43,43.7191,-95.8007,30.75,Operating,416,No,No,No,Operating:12/6/2012,Under Const:7/16/2012,Permitted:4/19/2012,Proposed:10/17/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0.8758620689655172,1.5617607470023864,2.439096630877452,Positive,53,0
Nobles,Nobles2WindFarm,Nobles 2 Power Partners,Nobles 2 Power Partners,Minnesota,Minnesota - Nobles County,"Nobles County, Minnesota",29.9,53269,31,43.758,-95.8447,250,Proposed,953,No,Yes,No,Proposed:3/23/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0.8717948717948718,1.5362291495737217,2.36,Positive,53,0
Nobles,RiverWinds1,Missouri River Energy Services,WPPI Energy,Minnesota,Minnesota - Nobles County,"Nobles County, Minnesota",29.9,53269,87,43.6219,-95.6795,3.6,Operating,156,No,No,No,Operating:12/31/2003,Proposed:9/18/2003,Operating:7/12/2002,Under Const:4/20/2002,Permitted:4/8/2002,Proposed:2/6/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,53,0
Nodaway,ClearCreekEnergyCenter,Tenaska,Tenaska,Missouri,Missouri - Nodaway County,"Nodaway County, Missouri",26.6,39908,53,40.464,-94.8606,236,Proposed,583,No,Yes,No,Proposed:3/28/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0.7338709677419355,1.426604934964406,2.0352016404647975,Positive,95,0
Nodaway,ConceptionWindFarm(MO),CR Clearing,CR Clearing,Missouri,Missouri - Nodaway County,"Nodaway County, Missouri",26.6,39908,38,40.2392,-94.6713,50.4,Operating,558,No,No,No,Operating:5/1/2008,Testing:4/1/2008,Under Const:7/1/2007,Permitted:11/17/2006,App Pending:11/7/2006,Proposed:10/21/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,95,0
Nodaway,NorthwestEnergyCenter,Northwest Energy Center,Northwest Energy Center,Missouri,Missouri - Nodaway County,"Nodaway County, Missouri",26.6,39908,24,40.5313,-94.9429,110,Canceled,1124,Yes,No,No,Canceled:3/29/2013,Postponed:11/29/2012,Proposed:3/1/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,95,1
Nolan,Sweetwater4,Babcock & Brown Operating Partners,Catamount Sweetwater 4 5,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,0,32.2889,-100.5074,247,Operating,340,No,No,No,Operating:5/14/2007,Under Const:8/1/2006,Proposed:6/8/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,42,0
Nolan,TurkeyTrackEnergyCenter,Invenergy Renewables,Invenergy Renewables,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,25,32.2135,-100.2469,169.5,Operating,457,No,No,No,Operating:12/1/2008,Under Const:7/31/2008,Proposed:9/1/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,42,0
Nolan,SepantaWindProject,Sepanta Wind Energy,Sepanta Wind Energy,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,75,32.5183,-100.248,69,Canceled,994,Yes,No,No,Canceled:7/15/2011,Postponed:10/1/2010,Proposed:10/24/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,42,1
Nolan,Sweetwater5,Babcock & Brown Operating Partners,Catamount Sweetwater 4 5,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,2,32.2371,-100.4869,80.5,Operating,571,No,No,No,Operating:12/1/2017,Operating:12/31/2007,Under Const:2/1/2007,Proposed:6/8/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,42,0
Nolan,SandBluffWindFarm,E.ON Climate Renewables North America,Sand Bluff Wind Farm,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,32,31.9537,-101.2547,90,Operating,277,No,No,No,Operating:4/1/2007,Testing:1/1/2007,Under Const:9/25/2006,Proposed:6/28/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,42,0
Nolan,BuffaloGapWindFarm,AES Wind Generation,Buffalo Gap Wind Farm,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,4,32.3036,-100.1143,120.6,Operating,744,No,No,No,Operating:4/6/2006,Under Const:6/13/2005,Proposed:3/23/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0.22580645161290322,1.7662351776039258,3.1195867026055715,Positive,42,0
Nolan,BuffaloGap4,AES Wind Generation,Buffalo Gap Wind Farm 4,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,0,32.3578,-100.1517,465,App Pending,1430,Yes,No,No,App Pending:10/1/2017,Canceled:8/1/2011,Proposed:5/12/2010,Site Prep:2/14/2008,Proposed:9/1/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.22580645161290322,1.7662351776039258,3.1195867026055715,Positive,42,1
Nolan,Sweetwater3,Babcock & Brown Operating Partners,Sweetwater Wind 3,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,18,32.2902,-100.4165,135,Proposed,1759,No,No,No,Proposed:5/24/2018,Operating:12/30/2005,Under Const:6/7/2005,Proposed:3/7/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,42,0
Nolan,RoscoeWindFarm,Airtricity Roscoe Wind Farm,E.ON Climate Renewables North America,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,32,32.5742,-100.6915,335,Operating,437,No,No,No,Operating:1/15/2018,Under Const:9/6/2017,Permitted:4/30/2017,Operating:10/1/2009,Operating:4/28/2009,Under Const:5/5/2008,Operating:3/31/2008,Testing:2/1/2008,Proposed:8/1/2007,Under Const:5/15/2007,Proposed:1/19/2007,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0.8604651162790697,1.9150004936699894,3.667226890756303,Positive,42,0
Nolan,TrentMesaWind,Trent Wind Farm,Trent Wind Farm,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,61,32.429,-100.1992,130,Proposed,274,No,No,No,Proposed:12/1/2017,Operating:11/1/2001,Operating:8/1/2001,Under Const:7/18/2001,Under Const:3/7/2001,Proposed:10/31/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.0053475935828877,1.709854848694357,2.923603603603602,Positive,42,0
Nolan,Sweetwater1,Babcock & Brown Operating Partners,Sweetwater Wind 1,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,78,32.3678,-100.3328,37.5,Proposed,1029,No,No,No,Proposed:5/24/2018,Operating:12/31/2003,Under Const:9/1/2003,Proposed:3/7/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,42,0
Nolan,JacksonMountainWind,Jackson Mountain Wind,Jackson Mountain Wind,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,30,32.0901,-100.235,90,Canceled,396,Yes,No,No,Canceled:6/5/2009,Proposed:5/5/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,42,1
Nolan,Sweetwater2,Babcock & Brown Operating Partners,Sweetwater Wind 2,Texas,Texas - Nolan County,"Nolan County, Texas",16.7,38411,59,32.3355,-100.3815,91.5,Operating,1449,No,No,No,Operating:12/29/2017,Proposed:8/1/2017,Operating:2/23/2005,Under Const:5/13/2004,Proposed:3/7/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,42,0
Nuckolls,PrairieSpiritWind,Apex Clean Energy,Apex Clean Energy,Nebraska,Nebraska - Nuckolls County,"Nuckolls County, Nebraska",7.8,41576,47,40.0968,-98.0439,300,Proposed,566,No,Yes,No,Proposed:4/14/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,35,0
Nueces,ChapmanRanchWind,Chapman Ranch Wind I,Chapman Ranch Wind I,Texas,Texas - Nueces County,"Nueces County, Texas",405.8,51882,50,27.6238,-97.498,250,Operating,1563,No,No,No,Operating:8/31/2017,Testing:7/11/2017,Under Const:4/30/2017,App Pending:7/31/2015,Proposed:5/21/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,-0.013333333333333334,1.795686441425219,3.2244897959183665,Negative,742,0
